target_site,model,pair,split_index,refit_index,split_seed,seed_a,seed_b,n_train_pool,n_id,n_target,n_explanation,source_explanation_positive,target_explanation_positive,target_prevalence,id_auroc,target_auroc,delta_auroc,null_abs_delta_auroc,id_average_precision,target_average_precision,id_log_loss,target_log_loss,id_brier,target_brier,mean_abs_probability_refit_change,shift_energy_u2,same_model_sample_null_energy_u2,refit_sample_null_energy_u2,calibrated_excess_u2,paired_refit_l2,class_macro_shift_u2,class_macro_sample_null_u2,class_macro_refit_null_u2,class_macro_excess_u2,class_weighted_shift_u2,class_weighted_refit_null_u2,class_weighted_excess_u2,class0_shift_u2,class1_shift_u2,class0_refit_null_u2,class1_refit_null_u2,class0_n,class1_n,class_weighting_prevalence,class_weighting_scheme,reverse_shift_energy_u2,reverse_refit_sample_null_energy_u2,reverse_calibrated_excess_u2,symmetrized_calibrated_excess_u2,symmetry_gap_u2,shift_js,null_js,paired_excess_js,shift_rank_tau,null_rank_tau,shift_top5_jaccard,null_top5_jaccard,shift_sign_consistency,null_sign_consistency,source_mean_attribution_l1,target_mean_attribution_l1,delta_mean_attribution_l1,feature_domain_auc,explanation_domain_auc,shap_permutation_tau_id,shap_permutation_tau_target,max_additivity_error,silent_explanation_shift
Switzerland,lightgbm,6,1,2,22270729,41270940,41270941,557,240,123,83,41,78,0.934959349593496,0.8742273769011737,0.7228260869565218,-0.1514012899446518,0.0018751302173761,0.8470539143270944,0.9702709061521102,0.455922580632224,0.5955465809241163,0.1442775288914322,0.1969080739376207,0.1071300560838041,0.0349710691607039,0.0388323109936685,0.026257217833645,0.0087138513270588,0.2150272401735724,0.032197137223575,0.0064588079459716,0.016115952878437,0.016081184345138,0.0479605222047709,0.0039469407248892,0.0440135814798817,0.014076610562948,0.0503176638842021,0.0301046304007396,0.0021272753561344,8,59,0.934959349593496,target_prevalence,0.0339806557404868,0.0557093771249715,-0.0217287213844847,-0.0065074350287129,0.0304425727115436,0.0753476745747756,0.1035242729741368,-0.0281765983993612,0.8974358974358972,0.8205128205128204,1.0,1.0,0.865016850600264,0.6969788318074206,4.578906047029281,4.161283140193095,-0.4176229068361863,,,,,1.0658141036401504e-14,False
VA Long Beach,logistic,6,1,2,23270729,50270940,50270941,504,216,200,87,44,65,0.745,0.8663294178170282,0.72417423345177,-0.1421551843652582,0.0075452285003857,0.862554600405265,0.868527903261775,0.5188817815815432,0.6142378520272948,0.1524490018051955,0.1955173549130418,0.0729154674544201,0.0554882346010131,0.0202797176041915,0.030462155023842,0.025026079577171,0.1490535886863158,0.05190156835105,0.0027029838975294,0.0171404202537208,0.0347611480973292,0.0368345255545098,0.0137642938718508,0.023070231682659,0.0826506352827647,0.0211525014193353,0.0240304740942718,0.0102503664131697,51,54,0.745,target_prevalence,0.0490562342795572,0.0136602668493807,0.0353959674301765,0.0302110235036737,-0.0103698878530055,0.1003951017248042,0.1948846617670354,-0.0944895600422311,0.7948717948717947,0.6666666666666665,0.6666666666666666,1.0,0.3833713014278997,0.3335318106213534,5.892371765359258,5.507823158926272,-0.3845486064329861,,,,,2.664535259100376e-15,False
VA Long Beach,lightgbm,6,1,2,23270729,51270940,51270941,504,216,200,87,44,65,0.745,0.8746463174140444,0.6854849322279247,-0.1891613851861197,0.0094315356254823,0.8758076647793953,0.8534535195269884,0.5019612541542956,0.7428925805870489,0.1516375697778546,0.2309600713574803,0.0972010086962255,0.0505536437638821,0.022117126250128,0.0185399212277761,0.032013722536106,0.1856950914642164,0.0336408672910855,0.0030748920979885,0.009601610815374,0.0240392564757115,0.0232238672719097,0.0144916832844151,0.0087321839874945,0.0549000510036894,0.0123816835784817,-0.000378128917363,0.019581350548111,51,54,0.745,target_prevalence,0.0415367775251239,0.0230436427966762,0.0184931347284477,0.0252534286322768,0.0135205878076583,0.0869340964614247,0.1676160556361721,-0.0806819591747474,0.846153846153846,0.6410256410256409,0.6666666666666666,0.4285714285714285,0.4976997319363366,0.6212012805317431,5.626511321869085,5.383758883699902,-0.242752438169183,,,,,1.2434497875801752e-14,False
Cleveland,logistic,7,1,3,20270729,20271040,20271041,431,186,303,79,48,36,0.4587458745874587,0.8841698841698842,0.8139147218810318,-0.0702551622888524,0.0049469111969111,0.8839693699653381,0.8039786596862469,0.4123640179856507,0.5543867445909678,0.1246054732917573,0.1838748609065919,0.0627898875982971,0.0721501927944539,0.0046891877073217,0.0143580975839807,0.0577920952104731,0.1472374951641179,0.0885103242546593,-0.005175319377999,-0.0005595780499366,0.089069902304596,0.0903076582639519,-0.0004604567177742,0.0907681149817261,0.1102940124472853,0.0667266360620333,0.0006417724958714,-0.0017609285957447,37,56,0.4587458745874587,target_prevalence,0.0426309902055016,0.0055494191966661,0.0370815710088354,0.0474368331096543,0.0207105242016377,0.2552840915573107,0.1810843547206792,0.0741997368366314,0.5128205128205127,0.7179487179487178,0.4285714285714285,0.6666666666666666,0.4229042714725654,0.7482196328555976,3.345518209181829,4.180413155702463,0.8348949465206341,,,,,1.7763568394002505e-15,False
Cleveland,lightgbm,7,1,3,20270729,21271040,21271041,431,186,303,79,48,36,0.4587458745874587,0.8622104247104247,0.8195297420600105,-0.0426806826504142,0.0008445945945945,0.8673171953003194,0.8097630288417985,0.4629414446129476,0.5709699047143272,0.1374408197996069,0.18092162505894,0.1156573153915201,0.0256707804477072,0.0020733704442719,0.0152623752127368,0.0104084052349703,0.2626098394242053,0.0329814318191467,0.0058267137227625,0.0249329200721251,0.0080485117470215,0.0339045772000918,0.0252263514034421,0.0086782257966496,0.0441699538362021,0.0217929098020912,0.0284893078076879,0.0213765323365622,37,56,0.4587458745874587,target_prevalence,0.0407698007307703,0.0093906641262466,0.0313791366045236,0.0208937709197469,-0.0209707313695532,0.0796060323399583,0.1799811129805033,-0.100375080640545,0.9230769230769228,0.8205128205128204,1.0,0.6666666666666666,0.6777016344224717,0.452447677894852,4.5740685127117215,4.5433578263351,-0.0307106863766213,,,,,8.881784197001252e-15,False
Hungary,logistic,7,1,3,21270729,30271040,30271041,438,188,294,66,43,24,0.3605442176870748,0.8288623944361649,0.8632577278201525,0.0343953333839875,0.0206159960258321,0.8689069396792137,0.7984170290022309,0.516644015519353,0.4543261153307592,0.1584739089135216,0.1452598629914605,0.077492110468988,0.0727792101390849,0.0001815514016306,0.0058214415236225,0.0669577686154624,0.1831813433207916,0.0875571580244365,-0.0024228062674715,0.0059470385781052,0.0816101194463313,0.0792101433117615,0.0053514119152493,0.0738587313965121,0.057630056493626,0.1174842595552471,0.0038114990795731,0.0080825780766373,33,61,0.3605442176870748,target_prevalence,0.0685298227876645,0.0046245841347083,0.0639052386529562,0.0654315036342093,0.0030525299625062,0.0897094448803209,0.2139829752137463,-0.1242735303334253,0.846153846153846,0.5897435897435896,0.6666666666666666,0.4285714285714285,0.3182787875508249,0.8177928141347682,5.217719700175343,4.6859306210452285,-0.5317890791301148,,,,,1.7763568394002505e-15,False
Hungary,lightgbm,7,1,3,21270729,31271040,31271041,438,188,294,66,43,24,0.3605442176870748,0.8006706408345753,0.8324969891609796,0.0318263483264043,0.0347739692001985,0.8524978828134555,0.7100739570851746,0.5815863349727178,0.5772547175059035,0.1786589322405476,0.1830346550419177,0.1192984515811333,0.0479340282009609,0.0051491486980669,0.0094980243059752,0.0384360038949857,0.2677616358257619,0.049117888061946,-0.0035725901925785,0.0302024623400546,0.0189154257218914,0.0488310590283786,0.0275727709032657,0.0212582881251128,0.0480895010391554,0.0501462750847367,0.0207740564569335,0.0396308682231757,33,61,0.3605442176870748,target_prevalence,0.0322825181655695,0.0292752148850145,0.003007303280555,0.0207216535877704,0.0354287006144306,0.1019439282547408,0.1796900179478135,-0.0777460896930727,0.769230769230769,0.6410256410256409,0.6666666666666666,0.4285714285714285,0.4428850206855581,0.6947189965860794,4.859487527248333,4.933579417511761,0.0740918902634284,,,,,9.325873406851317e-15,True
Switzerland,logistic,7,1,3,22270729,40271040,40271041,557,240,123,83,41,78,0.934959349593496,0.8961038961038962,0.7380434782608696,-0.1580604178430266,0.0019445794846865,0.8984784845865482,0.972081902728239,0.4067203380718214,0.6786479356540974,0.1288240159763874,0.2313562407573763,0.0674827525752782,0.0710384342809655,0.037527291534138,0.036750356842656,0.0342880774383094,0.1450156564682157,0.0562039243238273,-0.0052007074031044,0.0075875488600608,0.0486163754637665,0.0830556469421668,0.0068869384791082,0.0761687084630585,0.0253369908466706,0.087070857800984,0.0083929234101277,0.0067821743099938,8,59,0.934959349593496,target_prevalence,0.0337547321753428,0.0528300923466967,-0.0190753601713538,0.0076063586334778,0.0533634376096633,0.1488075478775083,0.1820150432193911,-0.0332074953418827,0.6410256410256409,0.769230769230769,0.6666666666666666,0.6666666666666666,0.6678382956495138,0.7022061400299248,3.919838035341824,4.019202062793782,0.099364027451958,,,,,1.7763568394002505e-15,False
Switzerland,lightgbm,7,1,3,22270729,41271040,41271041,557,240,123,83,41,78,0.934959349593496,0.8651989721508438,0.6543478260869565,-0.2108511460638873,0.0032641155635807,0.8429196587352884,0.957164643621147,0.4788244813021832,0.5262155585429641,0.1502721341966656,0.1739920446020588,0.1256808740362553,0.0759796905543683,0.0268646018583124,0.0361979624306605,0.0397817281237077,0.2222205867899699,0.1345310592132648,0.0021253707752308,-0.001806488592728,0.1363375478059928,0.0651412575399884,-0.0019440142850532,0.0670852718250416,0.2142969059965638,0.0547652124299657,-0.0016483983108962,-0.0019645788745598,8,59,0.934959349593496,target_prevalence,0.0582812213888169,0.0330358522424011,0.0252453691464158,0.0325135486350618,0.0145363589772919,0.1320913520761277,0.1760886260682577,-0.0439972739921299,0.8717948717948716,0.6153846153846153,0.6666666666666666,0.6666666666666666,0.5818476168019022,0.9261366140598852,4.800688884402691,4.634800781109567,-0.1658881032931241,,,,,9.769962616701378e-15,False
VA Long Beach,logistic,7,1,3,23270729,50271040,50271041,504,216,200,87,44,65,0.745,0.8686444311069192,0.7023292538491908,-0.1663151772577284,0.0006001886307126,0.8741402816017778,0.8427069811483047,0.5197260049117325,0.6902997344414541,0.1499810055197015,0.2108688133405493,0.075686791151724,0.0432807723107054,0.0019552433628328,0.0020016580995518,0.0412791142111536,0.153796868214832,0.049401265769549,-0.0021936523821138,0.0039470363654991,0.0454542294040499,0.0365750458628469,0.0040986933281664,0.0324763525346804,0.0755772247628188,0.0232253067762793,0.0036375323600557,0.0042565403709425,51,54,0.745,target_prevalence,0.0558440569982717,0.0087186597003124,0.0471253972979592,0.0442022557545564,-0.0058462830868056,0.0917276745764994,0.1809363641528028,-0.0892086895763033,0.8717948717948716,0.6410256410256409,1.0,0.6666666666666666,0.7205650900042627,0.715429037285255,6.533256641965738,6.03133232846341,-0.5019243135023279,,,,,1.7763568394002505e-15,False
VA Long Beach,lightgbm,7,1,3,23270729,51271040,51271041,504,216,200,87,44,65,0.745,0.8506387721855441,0.6848927490459271,-0.1657460231396169,0.0252936637228843,0.8542760067677141,0.8227304086936094,0.5853666667059794,0.9434322235567928,0.1739070442970393,0.2758336823909012,0.1411321561189403,0.0340011653894494,-0.0051146478626654,0.0035864806959943,0.030414684693455,0.2610459426783639,0.0212069566351123,-0.0062290797748291,0.0199305714060533,0.001276385229059,0.0153756972524784,0.0197042578824682,-0.0043285606299898,0.0331074859874265,0.0093064272827981,0.0203924357399002,0.0194687070722063,51,54,0.745,target_prevalence,0.0288429696760496,0.0114527845896115,0.017390185086438,0.0239024348899465,0.013024499607017,0.080031619060622,0.196188518271027,-0.116156899210405,0.9487179487179483,0.5897435897435896,1.0,0.6666666666666666,0.5523814897125389,0.6490456473534179,6.017160465266232,5.7982685667537055,-0.2188918985125267,,,,,1.0658141036401504e-14,False
Cleveland,logistic,8,2,0,20280729,20280740,20280741,431,186,303,79,48,36,0.4587458745874587,0.8540057915057915,0.8506755571152833,-0.0033302343905081,0.0203909266409266,0.8797908148170214,0.8179690844158622,0.4824564922487368,0.5724177763170346,0.1491058910259339,0.1784950119518242,0.0573828355861728,0.0550721458685753,-0.004224702297971,0.0015579892633063,0.053514156605269,0.139028858243976,0.0762415751881475,-0.00717281681966,0.0014296493616589,0.0748119258264886,0.0750794354784929,0.0011645211460063,0.0739149143324865,0.0621564419071337,0.0903267084691614,-0.0017837046120504,0.0046430033353683,37,56,0.4587458745874587,target_prevalence,0.0620451254849395,0.0029065761423439,0.0591385493425956,0.0563263529739323,-0.0056243927373266,0.2083184245830072,0.217147045104901,-0.0088286205218937,0.4615384615384614,0.564102564102564,0.6666666666666666,0.6666666666666666,0.3777194068804451,0.9144066618416132,4.562366049164021,5.205645698587218,0.6432796494231967,0.9634895833333332,0.93953125,0.769230769230769,0.3076923076923076,2.664535259100376e-15,True
Cleveland,lightgbm,8,2,0,20280729,21280740,21280741,431,186,303,79,48,36,0.4587458745874587,0.8687258687258687,0.7974206001052816,-0.071305268620587,0.0044642857142855,0.8994647802303221,0.7665607100896563,0.4833080084712101,0.634687575902351,0.1500161686883869,0.2014598296345178,0.1012350276199172,0.0582091893596441,0.0045442741408432,0.0241718310673815,0.0340373582922626,0.2464730347847896,0.0583947640918761,-0.0021141314207421,0.0189742070204936,0.0394205570713825,0.0570827860445996,0.020024374594346,0.0370584114502536,0.0424935901588853,0.074295938024867,0.0317022380155854,0.0062461760254017,37,56,0.4587458745874587,target_prevalence,0.0942528493564205,0.0152733025579991,0.0789795467984214,0.056508452545342,-0.0449421885061587,0.1060402094333155,0.1725058984141251,-0.0664656889808095,0.846153846153846,0.8205128205128204,1.0,1.0,0.5034337140471341,0.3414216547527578,4.973066660571582,5.148210794518741,0.1751441339471595,0.9565625,0.88109375,0.5897435897435896,0.5128205128205127,1.1546319456101628e-14,False
Hungary,logistic,8,2,0,21280729,30280740,30280741,438,188,294,66,43,24,0.3605442176870748,0.8238946845504223,0.8798173424327578,0.0559226578823355,0.0088176850471932,0.8879183694570802,0.8268623061191319,0.492541882085637,0.4597771255530841,0.1571787270682804,0.1483929748747609,0.0793624859639999,0.0189384885408376,0.001109229036606,0.005288012591761,0.0136504759490766,0.2013956656473095,0.041797734772094,0.0021554508653377,0.0164485737541081,0.0253491610179859,0.044982940778464,0.0208139286846916,0.0241690120937723,0.0532178636242008,0.0303776059199872,0.032099968261322,0.0007971792468943,33,61,0.3605442176870748,target_prevalence,0.0217553847461938,0.0097021787944104,0.0120532059517833,0.01285184095043,0.0015972699972932,0.0927989653380604,0.2753935360444769,-0.1825945707064165,0.846153846153846,0.5128205128205127,1.0,0.4285714285714285,0.7941630366649427,0.6609248588817637,4.238320551738386,3.916541744878196,-0.3217788068601903,0.8990701606086221,0.8732037193575655,0.6153846153846153,0.5128205128205127,2.220446049250313e-15,False
Hungary,lightgbm,8,2,0,21280729,31280740,31280741,438,188,294,66,43,24,0.3605442176870748,0.8191753601589667,0.8536732236049779,0.0344978634460111,0.011425732737208,0.8754261475760746,0.7921020737480183,0.5310408596997676,0.5747192858970888,0.1700124056275944,0.1918701719065838,0.1394087431973466,0.0494977319912443,0.0207785781357821,0.0344058072189098,0.0150919247723344,0.2985835705425091,0.026141352947691,-0.0029345629931771,0.0243224041206908,0.0018189488270001,0.028057908466599,0.0232271449596456,0.0048307635069534,0.0330129056618246,0.0192698002335574,0.0203954993237726,0.0282493089176091,33,61,0.3605442176870748,target_prevalence,0.0336065369278108,0.0376663475901258,-0.004059810662315,0.0055160570550097,0.0191517354346494,0.0674451940427625,0.3071804043005353,-0.2397352102577727,0.769230769230769,0.2564102564102563,1.0,0.4285714285714285,0.5336468045649003,0.7590657200021008,4.388421585674303,4.210446070247607,-0.1779755154266959,0.9599323753169908,0.9032121724429418,0.2051282051282051,0.4615384615384614,7.993605777301127e-15,False
Switzerland,logistic,8,2,0,22280729,40280740,40280741,557,240,123,83,41,78,0.934959349593496,0.892423084936454,0.7260869565217392,-0.1663361284147148,0.00305576776165,0.8805565219827776,0.9737703483733096,0.4345722957762655,0.6064479047236789,0.1369806189134807,0.2017998341358478,0.0701753846868934,0.0487491321319129,0.0239067795817067,0.0270945985387064,0.0216545335932065,0.1893584444955955,0.0835156761012566,0.0549280313137251,0.0639289082832801,0.0195867678179765,0.0719531567456441,0.032274708873218,0.0396784478724261,0.0968071703137832,0.07022418188873,0.1003164459228842,0.027541370643676,8,59,0.934959349593496,target_prevalence,0.0513200867527037,0.0290894414339769,0.0222306453187268,0.0219425894559666,-0.0005761117255203,0.1145702639866382,0.160130160596387,-0.0455598966097487,0.7435897435897434,0.6666666666666665,0.6666666666666666,0.6666666666666666,0.6722124762021021,0.8175587555101262,4.468223480196979,4.576889006126244,0.1086655259292648,0.991955017301038,0.944636678200692,0.6153846153846153,-0.0256410256410256,1.7763568394002505e-15,False
Switzerland,lightgbm,8,2,0,22280729,41280740,41280741,557,240,123,83,41,78,0.934959349593496,0.8702687686644907,0.6956521739130435,-0.1746165947514472,0.0130564622543232,0.8426548048133833,0.9504411659771196,0.4860814414529125,0.5823863669315954,0.1476976800952154,0.1936007788385652,0.1129170788162628,0.0434199700672427,0.0279143070381707,0.0527402195820574,-0.0093202495148146,0.2439900824831061,0.0428655679831671,-0.0054119678638504,0.0246627073119945,0.0182028606711726,0.0363853585897609,0.0254945438358876,0.0108908147538732,0.0503147806503537,0.0354163553159805,0.0237064840181734,0.0256189306058156,8,59,0.934959349593496,target_prevalence,0.0545742298681957,0.033504266211651,0.0210699636565446,0.0058748570708649,-0.0303902131713593,0.1154708054821163,0.2010977292210689,-0.0856269237389525,0.6410256410256409,0.4871794871794871,0.6666666666666666,0.4285714285714285,0.3043988396837455,0.364968481239394,4.868607471073375,4.1771217111234415,-0.6914857599499333,0.983477508650519,0.7562283737024221,0.6666666666666665,0.0256410256410256,7.771561172376096e-15,False
VA Long Beach,logistic,8,2,0,23280729,50280740,50280741,504,216,200,87,44,65,0.745,0.8712166680956873,0.7041716015265167,-0.1670450665691706,0.0253794049558431,0.8876570264770707,0.8628149487136434,0.4655675519873262,0.5921069760795817,0.1421490244839692,0.1917169569844947,0.0609239970750199,0.0280715567421634,0.0045764006772323,0.0044114580159373,0.023660098726226,0.1230811149858415,0.0450437194496821,0.0007858036536151,0.0077804905631791,0.037263228886503,0.0311606144916148,0.0091105124766816,0.0220501020149332,0.073376586711044,0.0167108521883203,0.0050661601274598,0.0104948209988984,51,54,0.745,target_prevalence,0.0265072562983308,0.0168326575178194,0.0096745987805113,0.0166673487533687,0.0139854999457147,0.1019217966230042,0.2015425395449512,-0.0996207429219469,0.6923076923076922,0.7179487179487178,0.6666666666666666,0.6666666666666666,0.6044259574859169,0.6899917339088075,4.907825792147438,4.621162230613022,-0.2866635615344162,0.8721261053440983,0.8883506343713956,0.7948717948717947,0.1794871794871794,1.7763568394002505e-15,False
VA Long Beach,lightgbm,8,2,0,23280729,51280740,51280741,504,216,200,87,44,65,0.745,0.9042270427848752,0.6532438478747202,-0.2509831949101549,0.0095172768584411,0.9043830724109412,0.8095414288750051,0.4280994745841998,0.82085687752111,0.1286591153485882,0.2566864832539126,0.0764291463873202,0.030670807589805,0.0042880178512372,0.0084779106153023,0.0221928969745026,0.1821979158204351,0.0585666691218865,-0.003743045326688,0.0015366015048277,0.0570300676170587,0.0490750521295045,0.0001927371891432,0.0488823149403613,0.077937316045115,0.039196022198658,0.0042791817409185,-0.001205978731263,51,54,0.745,target_prevalence,0.0376602329828777,0.013267607179603,0.0243926258032747,0.0232927613888886,-0.002199728828772,0.0953723031996091,0.1772915264717864,-0.0819192232721773,0.846153846153846,0.6410256410256409,0.6666666666666666,0.6666666666666666,0.8428912130137042,0.6951283622582453,5.578190437410287,5.69139492574702,0.1132044883367333,0.8593233371780084,0.821184159938485,0.564102564102564,0.3333333333333332,1.021405182655144e-14,False
Cleveland,logistic,9,2,1,20280729,20280840,20280841,431,186,303,79,48,36,0.4587458745874587,0.8671573359073359,0.7935602737322336,-0.0735970621751023,0.0170125482625482,0.8961972804228737,0.7632310577420479,0.4491163661860489,0.6481460452848644,0.1402097408160977,0.2094412321082197,0.0777919052930981,0.0634911755940819,0.0036327025575275,0.01084440421609,0.0526467713779919,0.1874976498126669,0.0711313883108316,-0.0036962584855374,0.0089172902184163,0.0622140980924152,0.0739028656470922,0.0087522363019402,0.0651506293451519,0.1047216936263102,0.0375410829953529,0.0069168367507262,0.0109177436861063,37,56,0.4587458745874587,target_prevalence,0.0762107715042798,0.0079021853258204,0.0683085861784594,0.0604776787782256,-0.0156618148004675,0.2202320112502812,0.2351491388968113,-0.0149171276465301,0.6923076923076922,0.6923076923076922,0.6666666666666666,0.4285714285714285,0.5575173499236655,0.5812563910717907,4.446197458591937,5.121882469014023,0.675685010422086,,,,,1.7763568394002505e-15,False
Cleveland,lightgbm,9,2,1,20280729,21280840,21280841,431,186,303,79,48,36,0.4587458745874587,0.8566602316602316,0.7665379891208984,-0.0901222425393332,0.014358108108108,0.8809830183441518,0.7710397180613036,0.4972664489904743,0.7002595860066521,0.1533696268470666,0.2340274003415778,0.1078119045513233,0.0364576161643031,0.0066011708415125,0.0324618873517832,0.0039957288125198,0.2638476112545257,0.0642780027230168,0.0001174152637432,0.0168215368439453,0.0474564658790714,0.0646218242154709,0.017142821999221,0.0474790022162498,0.0684451192115604,0.0601108862344732,0.0207155129258868,0.0129275607620039,37,56,0.4587458745874587,target_prevalence,0.0608355997752041,0.0132047355991586,0.0476308641760454,0.0258132964942826,-0.0436351353635255,0.1478690145259218,0.2477684976449383,-0.0998994831190165,0.769230769230769,0.7179487179487178,0.6666666666666666,0.4285714285714285,0.7813262864563497,0.5517417240791028,4.734614357107465,4.693435329584538,-0.0411790275229266,,,,,1.0269562977782698e-14,False
Hungary,logistic,9,2,1,21280729,30280840,30280841,438,188,294,66,43,24,0.3605442176870748,0.8354446100347739,0.8944700923323966,0.0590254822976227,0.0039741679085941,0.8923106839543841,0.8614761509892725,0.4802660816636259,0.4056708680982195,0.1543770881070608,0.1287929618380572,0.0768475144554757,0.0727361175159478,0.0176355780183833,0.0316556274806312,0.0410804900353166,0.1936339356879851,0.0563275613940203,0.0014054431666007,0.0071161097301737,0.0492114516638466,0.0608484655900807,0.0084098963593101,0.0524385692307705,0.0725366569262367,0.0401184658618039,0.0117548081321993,0.0024774113281481,33,61,0.3605442176870748,target_prevalence,0.0828873760459149,0.0195393503121542,0.0633480257337607,0.0522142578845386,-0.022267535698444,0.0857019119775532,0.2389260603636154,-0.1532241483860622,0.846153846153846,0.5897435897435896,0.6666666666666666,0.6666666666666666,0.6763672029376476,0.4515681345855351,4.937989366709302,4.432662578635347,-0.5053267880739547,,,,,2.220446049250313e-15,False
Hungary,lightgbm,9,2,1,21280729,31280840,31280841,438,188,294,66,43,24,0.3605442176870748,0.7980625931445604,0.8599458048976314,0.0618832117530709,0.0073273720814703,0.8442286239883868,0.7832704123972798,0.5946435935044295,0.4993806226336804,0.1774154778289775,0.1578542004410069,0.1290534455948403,0.0576381072013534,0.0137479464728019,0.0279156155697595,0.0297224916315939,0.2289188346920747,0.0412347384995618,0.0067851106706377,0.0201826656480187,0.021052072851543,0.0384900869509889,0.021252287451051,0.0172377994999379,0.0313941585571176,0.0510753184420059,0.0240176511369393,0.016347680159098,33,61,0.3605442176870748,target_prevalence,0.0480389329158609,0.0291777544924822,0.0188611784233787,0.0242918350274863,0.0108613132082152,0.0597982925055059,0.1596468732374248,-0.0998485807319188,0.8717948717948716,0.7179487179487178,1.0,0.6666666666666666,0.5430685535214017,0.4471818760600085,5.643337056009843,5.512213000679262,-0.1311240553305808,,,,,1.0658141036401504e-14,False
Switzerland,logistic,9,2,1,22280729,40280840,40280841,557,240,123,83,41,78,0.934959349593496,0.874921869574276,0.7380434782608696,-0.1368783913134064,0.0085422598791583,0.8628405425681331,0.9697601212235294,0.458757971334899,0.8814181159149062,0.147881468067466,0.3003078932660519,0.0825135036647662,0.1330558899322185,0.0816670008146404,0.071609261979545,0.0614466279526734,0.2184067145491688,0.0641610379486815,0.0034738040838344,0.0215216569312538,0.0426393810174276,0.0832560939989393,0.0201979087737716,0.0630581852251676,0.042210646414273,0.08611142948309,0.023043348738453,0.0199999651240547,8,59,0.934959349593496,target_prevalence,0.0967458795736668,0.0918707904506071,0.0048750891230597,0.0331608585378666,0.0565715388296137,0.209727903782697,0.2264750895000637,-0.0167471857173666,0.6666666666666665,0.4358974358974358,0.6666666666666666,0.6666666666666666,0.352877570606215,0.4615583211076698,4.994398089388933,5.118146551707302,0.1237484623183693,,,,,1.7763568394002505e-15,False
Switzerland,lightgbm,9,2,1,22280729,41280840,41280841,557,240,123,83,41,78,0.934959349593496,0.8521425098965206,0.6304347826086958,-0.2217077272878248,0.0210431279949996,0.8333552449954345,0.9502148490517835,0.5242556844972002,0.6384742837895562,0.1622535743019496,0.2212616793542848,0.1151750197643679,0.0215972731660425,0.0449065342297987,0.0408126136455885,-0.0192153404795459,0.2481028664838965,0.0553037047772943,-0.0205266630986536,-0.0073654202340096,0.062669125011304,0.0412221021001236,0.0056405878044858,0.0355815142956378,0.0714909676678738,0.0391164418867149,-0.0223162519044297,0.0075854114364103,8,59,0.934959349593496,target_prevalence,0.0228485845957502,0.0435783994762477,-0.0207298148804974,-0.0199725776800217,0.0015144744009514,0.1263849632812976,0.1368796795170525,-0.0104947162357548,0.769230769230769,0.7435897435897434,0.6666666666666666,0.6666666666666666,0.8665279653643918,0.6710844934198618,4.645605957682672,3.794176061631256,-0.8514298960514153,,,,,1.0658141036401504e-14,False
VA Long Beach,logistic,9,2,1,23280729,50280840,50280841,504,216,200,87,44,65,0.745,0.880133756323416,0.7011448874851954,-0.1789888688382205,0.0151761982337306,0.8792410346917778,0.8591497922870318,0.4467298152343617,0.5828354313728121,0.1396293921346163,0.1904221191095919,0.0858105250958766,0.0439424910419262,0.0088244452115994,0.0126330482888485,0.0313094427530776,0.2099758868299452,0.0472631303029785,-0.0035886528662635,0.0190044433508455,0.028258686952133,0.038872029404213,0.0154647567751147,0.0234072726290982,0.064387826014745,0.0301384345912121,0.026228293505398,0.0117805931962929,51,54,0.745,target_prevalence,0.0307291339655253,0.021363011905059,0.0093661220604662,0.0203377824067719,0.0219433206926113,0.0864442752654797,0.2025336913111562,-0.1160894160456764,0.7179487179487178,0.5897435897435896,0.4285714285714285,0.6666666666666666,0.5172681424628324,0.3910499478627284,4.834690542477731,4.29506655925921,-0.5396239832185215,,,,,2.664535259100376e-15,False
VA Long Beach,lightgbm,9,2,1,23280729,51280840,51280841,504,216,200,87,44,65,0.745,0.8831346994769785,0.616331096196868,-0.2668036032801105,0.0143187859041412,0.906866908599462,0.8110307854548269,0.4693023812712784,0.8288136982476998,0.1441330358510912,0.2600671288238744,0.0957590926357866,0.0205204721011776,0.0069411756690012,0.0173265417072169,0.0031939303939607,0.1998119137137318,0.0410823244839252,0.0020859197239968,0.0124447656426639,0.0286375588412613,0.0287671934827242,0.009360237429348,0.0194069560533762,0.0662152448945396,0.0159494040733109,0.0187397211800434,0.0061498101052844,51,54,0.745,target_prevalence,0.0245854795588297,0.0147193910021264,0.0098660885567032,0.0065300094753319,-0.0066721581627424,0.0871845508124135,0.2035333678255922,-0.1163488170131786,0.7948717948717947,0.6153846153846153,0.4285714285714285,0.4285714285714285,0.6844602148952502,0.8672524918465085,5.195470309594575,5.200727071430402,0.0052567618358265,,,,,1.0658141036401504e-14,False
